Day,Actual,Predicted
386,6722.010986328124,6628.146278960738
387,6731.598737444197,6612.760513845822
388,6739.58935546875,6611.511027436794
389,6739.583949497768,6599.313725710737
390,6721.97882952009,6596.83593354708
391,6705.997593470982,6603.19856768809
392,6683.601318359375,6621.418579882139
393,6661.210484095982,6624.653020789081
394,6661.221226283482,6620.78281584932
395,6654.816929408482,6589.541522813008
396,6648.407296316965,6575.066181436314
397,6633.985595703125,6546.082608398453
398,6635.587995256697,6529.948976762808
399,6630.780796595983,6537.447789421841
400,6624.371128627233,6531.895530562098
401,6613.154261997768,6537.756028213484
402,6601.937395368303,6540.4027490109975
403,6593.925397600447,6516.612396910769
404,6593.925397600447,6507.589782538191
405,6600.335100446428,6500.146762822451
406,6606.744768415178,6471.673075294118
407,6611.551967075893,6487.635711890599
408,6600.335030691965,6476.437172729642
409,6595.52783203125,6479.161900327499
410,6592.323032924107,6487.230696450407
411,6592.323032924107,6484.580876044933
412,6587.515834263393,6482.029898693315
413,6584.311035156249,6477.76363273636
414,6579.503836495535,6464.822597300188
415,6581.106201171875,6461.364468018753
416,6587.51579938616,6454.167178334114
417,6597.130231584821,6446.823518273557
418,6609.9495675223225,6442.992402834189
419,6619.563999720982,6431.656275519867
420,6633.985700334822,6434.7007793389985
421,6654.817034040178,6434.702329142979
422,6678.85320172991,6447.04255723611
423,6704.491734095982,6456.415943909569
424,6739.744698660715,6455.855948071344
425,6765.383300781249,6489.4352065122
426,6786.21466936384,6524.589410197954
427,6810.250837053572,6559.890845261838
428,6840.696602957591,6614.946081858968
429,6880.756905691965,6662.77509909716
430,6906.3955078125,6699.068236508011
431,6927.226841517856,6745.296306234526
432,6941.648507254465,6745.415296740127
433,6951.262974330357,6766.267392694097
434,6962.479840959822,6802.123485382496
435,6957.672642299107,6810.162663029336
436,6964.082310267857,6846.975156974038
437,6965.68474469866,6856.5725764228755
438,6957.672746930803,6859.411128513066
439,6960.8775460379475,6864.974408201112
440,6964.08234514509,6862.825518882168
441,6981.7088448660725,6863.708562750069
442,6980.106480189732,6862.005500376133
443,6972.094447544643,6859.180035519555
444,6965.684779575893,6875.756911093572
445,6972.09441266741,6871.3108678748995
446,6989.720947265626,6875.115120045275
447,6996.130580357144,6880.024382453623
448,7005.745047433034,6884.490573124041
449,7026.576381138393,6880.1428563578975
450,7032.986014229911,6870.328980953141
451,7053.817382812499,6863.530679693216
452,7071.443882533482,6888.6199397294
453,7087.468017578125,6901.363977859628
454,7108.299386160716,6912.392210783191
455,7109.901785714286,6913.222905716646
456,7119.516217912947,6935.454327213108
457,7111.504115513393,6950.709392192349
458,7108.299316406251,6958.289655660569
459,7106.696881975447,6969.873923812185
460,7103.492047991072,6980.878393074718
461,7106.696881975447,6996.490085169876
462,7116.311418805804,6993.393060215856
463,7129.130650111607,6993.073628395467
464,7148.359619140625,6987.169736232633
465,7145.154750279018,6990.437411824931
466,7138.7451171875,6981.529310746455
467,7129.130615234376,6986.455965399471
468,7121.118512834822,6988.540623953453
469,7116.311279296874,7019.442165517189
470,7117.913678850447,7028.498875577335
471,7133.93781389509,7047.198638203516
472,7157.722272600447,7040.87147735361
473,7165.433558872768,7025.201925909852
474,7169.964599609374,7017.650592115931
475,7179.40105329241,7017.773715432147
476,7177.571428571428,7017.174802293971
477,7169.307721819197,7036.503613135723
478,7157.839111328125,7048.041214967487
479,7149.428013392856,7071.593758256956
480,7147.426548549108,7071.218705693716
481,7151.9329659598225,7052.30507011825
482,7146.702113560268,7047.254775547692
483,7147.95458984375,7030.944121857406
484,7147.60466657366,7017.467887446695
485,7139.144426618303,7018.794347453413
486,7126.128662109376,7026.729860434013
487,7111.485909598216,7039.557932380062
488,7096.843122209822,7051.552726386023
489,7093.589146205357,7020.0214478049475
490,7090.335274832591,7000.270229278335
491,7096.843122209822,6990.991380647676
492,7111.485839843751,6970.46284932471
493,7140.771275111606,6951.017286583107
494,7165.175816127232,6960.54048764133
495,7148.906110491072,6962.041731096941
496,7135.890345982143,6984.92183165939
497,7126.128522600446,6992.169748274052
498,7091.962158203125,7010.778244665836
499,7067.557582310268,7038.789574006705
500,7048.033935546876,7047.778092691716
501,7044.779994419643,7053.512195218483
502,7031.764264787947,7044.159989199422
503,6997.597900390625,7007.095049406368
504,6965.058419363839,7005.621874622846
505,6922.757254464285,6977.841982676373
506,6873.948137555803,6948.537944615468
507,6833.273890904017,6958.615114496438
508,6797.480538504466,6942.3068716123435
509,6807.242361886159,6925.774251551986
510,6810.496303013393,6906.365884105911
511,6807.242361886159,6855.7503193110915
512,6818.631173270091,6837.586616661661
513,6821.885114397322,6806.296246499305
514,6834.90087890625,6776.620427683565
515,6830.019949776785,6777.013389092799
516,6823.512067522322,6799.233617560513
517,6820.258161272321,6824.484573811978
518,6821.885149274553,6816.157304825239
519,6820.25812639509,6806.673709868735
520,6833.273890904017,6800.90775026015
521,6828.392961774553,6783.5034515610805
522,6831.646902901785,6760.855649395238
523,6825.1390206473225,6758.81627955757
524,6820.258091517856,6771.324575282346
525,6815.377162388393,6811.2151521324195
526,6817.00408063616,6796.838309408697
527,6815.377162388393,6793.230537942938
528,6795.853515625,6786.357329490631
529,6781.210832868303,6774.621352749386
530,6774.702985491072,6763.860202711765
531,6768.19513811384,6783.909500203927
532,6745.417515345982,6787.028394614113
533,6740.536690848215,6798.626266600668
534,6722.640032087054,6785.351334506957
535,6696.6085379464275,6762.681146283621
536,6665.69611467634,6746.262178515154
537,6631.529750279018,6722.282578128884
538,6610.379185267857,6704.244926203187
539,6576.212820870535,6691.6751549205255
540,6546.92742047991,6693.261637595053
541,6524.149797712053,6679.5009280537315
542,6514.387974330357,6660.6234545711395
543,6507.880092075894,6636.124497651018
544,6517.641845703125,6610.809655035475
545,6527.403599330357,6580.769287883474
546,6545.30029296875,6556.652099343839
547,6548.554164341517,6539.032205691062
548,6548.554164341517,6533.785430415886
549,6563.196881975446,6543.528875839758
550,6576.212681361607,6540.863040793154
551,6590.855433872767,6561.5866752172
552,6612.0059988839275,6567.663628824504
553,6651.053292410715,6585.129919682787
554,6690.100516183035,6601.763965803634
555,6742.163574218751,6606.67908302702
556,6789.345772879465,6632.561153899362
557,6834.900983537946,6665.303862591727
558,6867.440394810268,6699.747395052279
559,6899.97980608259,6754.436533509167
560,6940.65412248884,6814.245707715728
561,6981.328369140626,6867.515397927079
562,7023.629638671874,6939.8413056800855
563,7065.930908203124,6970.9997703036715
564,7108.232073102678,7015.764136270989
565,7144.025390625,7068.935844430695
566,7176.564801897321,7114.914740117262
567,7196.088448660716,7167.419688164543
568,7217.239118303572,7211.836037038056
569,7235.135777064732,7243.283970605078
570,7243.270542689732,7271.144624558971
571,7261.16716657366,7279.979884850372
572,7279.063860212053,7281.30100664338
573,7298.587472098215,7294.013187691789
574,7311.60320172991,7295.697308017077
575,7331.126813616072,7298.259306197
576,7352.277378627232,7319.900080176514
577,7371.800990513393,7333.409032671254
578,7396.205531529017,7346.8520323966095
579,7425.49103655134,7355.357012239758
580,7449.895577566965,7374.190230208689
581,7480.807965959822,7391.825277500386
